infra,session_id,sentence,type,similarity,label
cdp-seattle-21723dcf,1e925b05ea76,"Next slide, please.",random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,It has to be support from the government and through some kind of progressive revenue.,random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,And our last speaker is Kaylin Nicholson.,random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,"The pandemic has already interrupted the education of children across the entire country, and family evictions will only exacerbate the damage that's been done if we allow these to continue without protections.",random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,"Should I just ask, I want to ask central staff some questions so that they could flesh out their memo.",random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,"Throughout the pandemic, we fell behind on rent, and although we're caught up now, there's negative sentiment between the landlord and my household.",random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,Today is a discussion with a set of great community panelists who have generously given their time to come and share their stories.,random,0.0,False
cdp-seattle-21723dcf,1e925b05ea76,It has to be expanded.,random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,There we are.,random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"And thank you, Chair Strauss and committee members, for having SDCI present to you the overview of the 2018 Seattle Code changes.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"This is not a mandate that all new filters are installed as a MERV 13, but it does mandate that the space be provided for those when those systems are installed.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"And in response to this question, we've been looking at the impact to our grid.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,We had previously expected that this legislation would have been transmitted earlier and could have been before us.,random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"Washington state added its amendments during 2019, and then Seattle worked out its amendments on top of that during 2020, almost all of which strengthened the code.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"However, as Robin from PCI mentioned, we would also like to see these two amendments to the proposed updates, which I have also submitted in writing to the Council.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,"As regulators, we enforce building codes that provide a set of minimum requirements for building construction.",random,0.0,False
cdp-seattle-21723dcf,b2819495d78a,And I'll just generally state that I believe that Micah had said something to this degree in his presentation.,random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,We have had to turn away people for nearly all our 12 years of operation.,random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,"If there is no objection, the introduction and referral calendar will be adopted.",random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,I yield my time.,random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,"Here you know, it's, with the clerk.",random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,Especially from the city.,random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,He currently works at a local landscape architecture firm.,random,0.0,False
cdp-seattle-21723dcf,761c96b234f3,"Mosqueda, Pederson, gentry, Strauss,",random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,Opposed.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,I'll pause.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,"Well, that is acceptable to me.",random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,We included funding for acquisition in that bill as well as in the bill we are about to discuss in our ARPA Seattle Recovery Act bill.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,So here we are past the halfway mark.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,This can get to folks even faster.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,Vice chair.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,I'm going to watch for your line to come off mute.,random,0.0,False
cdp-seattle-21723dcf,ec19664da81b,Your leadership and votes in favor of these measures will be greatly appreciated.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,How are we responding to this cultural moment?,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,I currently work as a clinical social worker at the Harborview Outpatient Mental Health and Addictions Clinic.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,We so much love all of our city partners.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,But one of the outcomes of that is that projects often take several years.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,Some of those opportunities have happened through the flow project that Amy was talking about earlier.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,"Reese Tanimura, and as I said, the chair of the Music Commission and also the managing director of Northwest Folklife.",random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,"I just want to, before I jump into some of the projects, if folks are interested in knowing more, we submitted an embarrassingly long report that has much more detail for all of these projects.",random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,One second.,random,0.0,False
cdp-seattle-21723dcf,5b1f986779c8,"Darzel, did you want to go in that particular order that you mentioned?",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"Apologies, colleagues.",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,The protester's right to protest was denied.,random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"He indicated he's reached out to SDOT multiple times, and he's gotten the brush off.",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"I believe that establishing the Office of Economic and Revenue Forecasts will create a more open, transparent, and robust forecasting process that will enhance both the Council's and the public's access to and understanding of the city's budgetary forecast.",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"Good afternoon, Council President Gonzalez and Council members.",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,It's in alignment with our transparency and our commitments to serving the most vulnerable.,random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"Thanks for your time, and I hope you'll support the protection of these funds.",random,0.0,False
cdp-seattle-21723dcf,732256ec05bd,"Since 2004, ADL has brought small groups of senior law enforcement to Israel for a week-long series consisting of presentations with Israeli and Palestinian law enforcement and visits to Israel's Holocaust Museum.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"And we want to see our babies born healthy, our kids thrive, and our young people grow up to be healthy, successful adults.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"If there's no objection, the agenda will be adopted.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"Very, very quick and efficient.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,So what we did is that we looked at the fall-to-fall retention.,random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"And here, as Ismael was sharing earlier in the program model, there are a series of milestones that students meet along the way.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"Agenda Items 1 and 2, Appointments 01868 and 01869, the appointment of Zachary Picadas-Jones as member of Seattle Ethics and Elections Commission for a term to December 31st, 2022, and the appointment of Kristen A. Hawes, member of the Seattle Ethics and Elections Commission for a term to December 31st, 2023, for briefing, discussion, and possible vote.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"No knock on by-mail voting, which has tremendous benefits, but there is just something kind of magical about being in the polling place and seeing all these different people from different walks of life coming together and exercising this fundamental right that's preservative of all other rights.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"I'm not seeing any questions, so we'll go ahead and move over to Kristen Haas for an introduction and an opportunity to ask her any questions.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"So as you see, so basically we've had some sentiment from our LOC and some interest in exploring the recommendations that you've seen.",random,0.0,False
cdp-seattle-21723dcf,35c3b725a8f3,"So I've had the opportunity to observe, kind of monitoring for just general procedures with kind of detailed monitoring parameters, and specifically with a focus on ensuring language access.",random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,"Yeah, my name's Matt Smith.",random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,Reject deadly exchange.,random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,I will second that motion.,random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,And we're holding that until August 9th.,random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,I'm a descendant of.,random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,"The one, two, zero one, four, two.",random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,And council president Gonzalez.,random,0.0,False
cdp-seattle-21723dcf,1a60d7dba27c,It's been moved and seconded.,random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,Excellent.,random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,"Okay, welcome on that.",random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,"Greg, thanks for getting us going.",random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,I agree.,random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,Which is the one that is sort of the analysis for how we're going to change how we do things?,random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,"I'm going to try to move through it as quickly as I can, but as you pointed out, Madam Chair, it is longish.",random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,That's my understanding.,random,0.0,False
cdp-seattle-21723dcf,e8e32d582a83,"We have, uh, exhausted our time, but, uh, you have kept us very well informed and I know that there will probably be additional questions that folks have for central staff specific to this, um, issue item.",random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,But since then we haven't seen kind of a concerted analysis of SPD's use of force and their use of force dashboard.,random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,"The fire code is, as everybody knows, is a very strict a very detailed item that we use in order to guide us.",random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,So that's a little peek at kind of what we've done behind the scenes to adopt the fire code and implement it.,random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,I'm the CEO of the Tubman Center for Health and Freedom.,random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,"So, today, we are now talking about aligning the Seattle Municipal Code to the fire code, and some of the services we provide include permits.",random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,Staff memo lists the notable administrative changes in the bill.,random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,The proposed changes require some programming updates in the city's Accela system and the state will give Seattle IT time to perform and test that work.,random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,"We did about 3,000 plans a year, and in a recent year, that was 58,000 fire alarm devices that we looked at and 150,000 sprinkler devices, so it's really quite a large body of work, and we just have a few small changes to clarify titles and application there of our plan review.",random,0.0,False
cdp-seattle-21723dcf,42c7d47dd1b9,"We also internally as a city, we looked at from an RSJ lens at this, and we realized this industry actually has a very high percentage of immigrant-owned businesses.",random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,And go ahead.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,I was going to thank you.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,This is the kind of stuff that I'm concerned about.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,Four present.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,"Whereas two blocks north of there on, I believe it was 63rd, two blocks north and one block west, 63rd and 22nd, they tore down all, they cut down all of the trees that were there, and it just, it doesn't have that feeling as if people have always been there.",random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,Affirmative.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,I was going to add one more point.,random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,"It's in fact the contrary, right?",random,0.0,False
cdp-seattle-21723dcf,7808ab837c23,"Council Member Juarez, I love it.",random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,"The tremendous risk that workers are facing, the hazard they encounter every day during Covid-19, and as my colleagues have mentioned, the additional work they are taking on to clean our grocery stores and--needs to be rewarded.",random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,Good afternoon Councilmembers.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,"-- and in order to be heard by us, the Speaker must press Á6 before beginning to speak, but after they have heard the Q that you have been UN muted.",random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,The city light review panel provides support to our electric utility on its strategic plans and utility rate proposals prior to action by the city council.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,Grocery store workers deserve hazard pay today.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,"We need to acknowledge that there is a hazard in this environment and that workers need to be compensated to feel that they are respected and that their role in this response to Covid-19 is seen and dignified, and I am so proud to be able to stand with all of you colleagues, and most importantly, the members of the U.S. Cw local 21 and all the local grocery store workers in making sure that we take a strong stand here and say yes to hazard pay and making sure that we continue to advance these policies that will really make a significant difference for people if they do find themselves in an unfortunate situation of being exposed, or in just the basic mode of trying to figure out how to make ends meet while also trying to stay safe.",random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,The ordinance does not cover to remain open during this Ted pandemic like drugstores like Walgreens and Rite aid or the public employees checking our open businesses to make sure that we are complying with safety protocol.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,It is always a privilege and honor to speak with the Seattle city council.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,Thank you for having me here to show my strong support in advancing hazard pay for grocery workers.,random,0.0,False
cdp-seattle-21723dcf,1f5727ba2153,"Q OC and Kroger tell us to love local, restoring hazard pay will allow them to live up to that commitment.",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Our biggest public health challenges, untreated mental health and chronic drug abuse are completely missing from the work program.",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Item eight, resolution 31996, setting the time and place for hearings on the appeals of certain appellants.",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,My deepest condolences to you.,random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Seeing no further questions, comments, concerns, will the clerk please read item two into the record?",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,The section of the work program on police accountability 2021 reads like it was written in 2017.,random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Many individuals have lost lives and many family members have been impacted by COVID-19 and we will never, never forget this experience over the last year and we want to make sure that we honor individuals and their family members who have been dealing with the consequences of COVID-19.",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Stephen Marchese will join the city with over 20 years of public service experience, most recently serving as the Public Service Director for the Minnesota State Bar Association, leading efforts to link pro bono legal services to organizations that serve the public.",random,0.0,False
cdp-seattle-21723dcf,d06728d95507,"Thank you, and Council Member Mosqueda, again, as the chair of the committee, you are recognized in order to provide the committee report.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"This is an opportunity for us to do more assistance to small businesses, food insecure families, housing assistance and affordability issues, making sure that there's the permanent support of housing to complement any shelter services, and that we do this with an equity lens as we seek to implement these new federal dollars.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,I look forward to working with you and our council colleagues as we look for immediate solutions so that no one is lining up to receive a tent walking out of housing and into our streets.,random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"So I'm disappointed, but I also want to make sure that I'm clear with members of the public that we are very supportive of 1076 and hope for its continued progress.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,And then I will also be attending the virtual groundbreaking of Uncle Pop's Place.,random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"The bill is increasing access to the Opportunity Scholarship, and the school board election qualifications have both been passed to rules.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"Tomorrow, the NCI will be focused on the Congressional Confirmation Hearing of Interior Secretary Candidate Deb Haaland, a good friend of ours.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"We'll continue to follow up, and I do think in some good news, the bill is in appropriations today as I understand that the chair is supportive, so I think that is helpful.",random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,So congratulations to you all for your efforts there.,random,0.0,False
cdp-seattle-21723dcf,655a66b9f6fb,"Thanks, Council Member Mosqueda.",random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,"Even with the Covid restriction in place, we still had to because of both nature of calls and call volume and the staffing.",random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,Each Speaker will be given one and a half minutes to speak.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,We should in this day and age be able to electronically submit that.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,We would have to circle back to you with the details.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,I really am deeply grateful for the honor of the nomination and thank you for those kind words.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,We were very strict if people might have been exposed.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,I will hit on it real quick.,random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,"Aka our law enforcement, to do jobs that are not within their power to do.",random,0.0,False
cdp-seattle-21723dcf,3c08ff25f027,Making sure we build up our community engagement team.,random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,My name is Mike Esty.,random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,"The decision to keep the building in the possession of City Light and to find a non-profit partner was informed by a group that was put together by City Light and that group was the, so many long names to this, forgive me, I want to make sure I get this right, the Georgetown Steam Plant Advisory Committee that was formed in 2016 and they did work through that year and at the beginning of 2017 presented their recommendation to City Light.",random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,"So we are mindful as we think about how we will spend those dollars in the future about the direction that the industry is going, where Bonneville is incenting monies, because that does change over time.",random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,"Agenda item 3, council bill 120103, an ordinance relating to the City Light Department, authorizing the chief executive officer and general manager to execute a long-term lease and operating agreement with the Georgetown steam plant community development authority for the use and occupancy of the city's Georgetown steam plant property, a national historic landmark, for briefing discussion and possible vote.",random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,Sure should I share my screen?,random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,This would lift the cap for events to twelve dollars an hour.,random,0.0,False
cdp-seattle-21723dcf,f79a3127aad0,I want to thank them for the countless hours they spend helping us to provide oversight of the utility and all that they do.,random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"So, colleagues, as Lakeisha mentioned, we did not have a vote today, but I did want to really take this opportunity to have a community discussion and to hear from some of our stakeholders who have been doing some really important work in Seattle, thinking about what it means to build an equitable economic recovery.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"Future Sound SAGE, Multicultural Communities Coalition and Rainier Beach Action Coalition came together in the summer because we knew the effects of the pandemic would be devastating to our communities.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"You know, we, as Paul Wellstone said, we all do better when we all do better.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"And I got to speak to it, because we were responsible for helping this ordinance come into reality.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"And the reason I think that is that Seattle is fortunate to have amazing programs like Year Up, as one example.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,So we need to somehow close that gap.,random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"So white neighborhoods like Madison Valley only had 2% of their housing stock foreclosed on, but Black indigenous people of color neighborhoods experienced a much higher impact.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,"Being resilient in the sense of learning and adapting from our experiences in our indigenous knowledge, and practicing continuous innovation in response to the forces that we're confronting every day.",random,0.0,False
cdp-seattle-21723dcf,1b07c6c014b6,I can't hear you.,random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,The motion carries and the committee recommendation that the appointments be confirmed will be sent to the August 16th City Council meeting.,random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"The appointment of Natasha A. Bennett and reappointments of Erica Chen and Jessica C. Boyan for terms to July 22nd, 2022.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"And I will say over the last year, we've been hearing a lot from, particularly from cultural spaces and cultural organizations about how tenuous their ability to stay in the city is right now, particularly because of COVID.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,Right now currently I'm a policy coordinator with Youth Development Executives of King County where I serve family and youth serving organizations.,random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"Yeah, if you don't mind, just a quick word of introduction and why you're excited to be part of this amazing thing that we're doing.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"That's my mission, two words, institutionalize equity.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"Grew up schooled here through UW, so I've got some, you know, deep roots in Seattle.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,"So in the past, I've advised cities and localities on legislation that can improve access to healthcare, but also give our vulnerable populations the tools they need to save for retirement.",random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,So I was a human rights scholar working on global human rights.,random,0.0,False
cdp-seattle-21723dcf,fcc9b240c210,Are you able to see me?,random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,Sawant.,random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,Herbold.,random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,"Council Member Peterson, you are chair of the committee and I'm gonna go ahead and hand it over to you to provide the report on this bill.",random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,"It is really just that simple, as simple as Chair Peterson described it.",random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,"Hearing no objection, the Council rules are now suspended.",random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,Lewis.,random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,"And it's going to take us, unfortunately, a little bit longer because of the transitory nature of the population.",random,0.0,False
cdp-seattle-21723dcf,e7f8cb5d5599,"Council Colleagues, thank you for all of your input on this item.",random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,"I'm speaking today in support of Council Bill 120.155, which changes the name single-family zoning in the city's comprehensive plan.",random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,I hope that there is an ordinance moving forward. And,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,President,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,There are a couple of buildings in Seattle that are expected to exit the MFTE program this year.,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,Authorizing the next advances in medicine like psilocybin removes the glass ceiling to my independent living.,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,"My name is Cody Zaleski, District 4, and one of the co-directors of Decriminalize Nature Seattle.",random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,Does not allow new uses in that zoning. It,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,It's been moved and seconded to pass the bill.,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,So thanks for that.,random,0.0,False
cdp-seattle-21723dcf,f2f45d91672d,These punitive approaches to environmental sustainability are archaic and need to change.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,And then after Councilmember Lewis will be Councilmember Morales.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,Our leaders are urging us all to protect kids who aren't yet eligible for vaccination.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,"And on Friday, I met with executive director of United Indians of all tribes, Mike Tully, about projects in District six.",random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,"Um, and no committee meeting.",random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,And so it was important for us to understand what their programming and staffing needs may be in the upcoming year or two.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,It's pretty remarkable.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,"Uh, and these bus routes may not rise to the level of need, uh, that that we as Seattle residents actually need.",random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,It was a great event.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,Parks.,random,0.0,False
cdp-seattle-21723dcf,828d655fa8cf,"Um, for taking that walk and up the steep hillside in the dark.",random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,"Thank you so much, Madam Clerk.",random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,"I'm asking if I can be excused on Monday, May 17th, and Monday, May 24th.",random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,People who want to feel like they belong after many years living in this country.,random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,"My name is Abril Martinez-Rodriguez, and I am currently a student at Western Washington University.",random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,Tenemos comida por su gran esfuerzo,random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,We have painfully witnessed our livelihoods be bargained away by Congress and being failed over and over again.,random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,"Gaining DACA status five years ago was a sigh of relief at a moment where the elected president was instilling so much fear into the undocumented community, my community.",random,0.0,False
cdp-seattle-21723dcf,76754f63fed9,"Thank you so much presentations, I'm not aware of any presentations so we'll move to approval of the minutes.",random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,"Appointment? Hearing none, will the clerk please call the roll on the confirmation of appointment",random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,"2022. Appointments of Willard A. Brown, Regina Madove, Maria Jose-Serenos, and Abdi Rahman Youssef as members Equitable Development Initiative Advisory Board for term to February 28th,",random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,Mosqueda. Council Member,random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,Him. He was an African slave who earned his freedom through the religion of,random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,Unmuted. Our first speaker is Howard Gale followed by Lajaya,random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,"Something. So thank you for your indulgence, Council Member",random,0.0,False
cdp-seattle-21723dcf,299c8fd4073c,Peterson?,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,"Thank you so much, Council Member Strauss.",random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,The speaker's microphone will be muted to allow us to call on the next speaker.,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,I appreciate you doing this and I just wanted to note.,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,"Thank you very much for letting me use some time during full council, ask those questions.",random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,"Our next speaker is Ryder Hoffman, followed by Kevin Bitswong.",random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,Of surveillance technology moving forward because we went to.,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,Our guild represents 88% of the full-time employees who will be divested from SPD.,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,Any other comments or questions here?,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,Kirsten.,random,0.0,False
cdp-seattle-21723dcf,c2108b0965e6,So what?,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,People are not able to access a tennis course and track and there is no parking.,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,"The motion carries, and the committee recommendation is that the appointments be sent for approval to the July 26th city council meeting.",random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,We really appreciate the opportunity to introduce this great new group of proposed members of our customer review panel to you.,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,We identified no errors or corrections to your financial statement.,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,"I would reach out to you separately the moment that we identified these items, and we would have these discussions on a timely basis.",random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,"This is basically the nuts and bolts of the audit, if you will, and that's 40 percent of what we do, and then the remaining 30 percent has to do with our planning of the audit and then also the financial reporting at the end of the audit engagement, but what I've done here is I've listed the major areas of focus.",random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,We're sick of it.,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,Congratulations.,random,0.0,False
cdp-seattle-21723dcf,33c2648184f5,For present.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,This is Isaac.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,Page PowerPoint. Okay.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,I'm glad to see so many people have written to us.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,I was born in and I live in district five in Seattle.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,Sorry. I'm,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,"Thank you, sir.",random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,Been here at public comment many times on a lot of business issues.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,The majority of our budget is actually from sources outside. City,random,0.0,False
